text,line,start_pos,end_pos,file,label_struck
"The team verified that Procedure OP-1003.012, ""Fire Hose Station Inspection,"" Revision 10, contained appropriate acceptance criteria and inspection frequencies.",130,1474,1634,ML14087A338.txt,U
"Based on the review of the actions implemented related to the Fire Hose Station Inspection Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",130,1634,1894,ML14087A338.txt,U
The team concluded that the licensee met Commitment 17858 prior to the period of extended operation.,130,1894,1994,ML14087A338.txt,U
"16.2.8.3 Fire Suppression Water Supply System Surveillance Program (17859) The Fire Suppression Water Supply System Surveillance Program aging management program managed the effects of aging caused by loss of material because of internal surface corrosion, fouling, cracking of stainless steel, brass, or bronze components, loss of mechanical closure integrity, and the loss of material from external surfaces.",130,1994,2404,ML14087A338.txt,U
"This program applied to piping and valves; diesel fire pump subsystems including the intake air, exhaust, lube oil; and cooling water heat exchangers.",130,2404,2554,ML14087A338.txt,U
"The team reviewed implementing procedures, program documents, license renewal documents, safety analysis report, and safety evaluation report.",130,2554,2696,ML14087A338.txt,U
The team interviewed the program owner and reviewed test records.,130,2696,2761,ML14087A338.txt,U
"The team reviewed test results for the following surveillance activities: system flush every 6 months, system functional test performed at least once per 18 months; and a system flow test once every 3 years.",130,2761,2968,ML14087A338.txt,U
"The team verified that Procedure OP-1104.032, ""Fire Protection Systems,"" Revision 71, - 27 -",130,2968,3060,ML14087A338.txt,U
specified appropriate acceptance criteria.,132,0,43,ML14087A338.txt,U
The team determined that the licensee added the jockey fire pumps to their aging management program.,132,43,143,ML14087A338.txt,U
"Based on review of the actions implemented related to the Fire Suppression Water Supply System Surveillance Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",132,143,420,ML14087A338.txt,U
The team concluded the licensee met Commitment 17859 prior to the period of extended operation.,132,420,515,ML14087A338.txt,U
16.2.8.4 Fire Suppression Sprinkler System Surveillance Program (17861) The Fire Suppression Sprinkler System Surveillance Program aging management program managed the effects of aging caused by cracking and loss of material.,132,515,740,ML14087A338.txt,U
"This program applies to carbon steel, stainless steel, brass, or bronze fire suppression sprinkler system piping, valves, and nozzles.",132,740,874,ML14087A338.txt,U
"The team reviewed implementing procedures, program documents, license renewal documents, safety analysis report, and the safety evaluation report.",132,874,1020,ML14087A338.txt,U
The team interviewed the program owner and reviewed test records for sprinkler system flow tests and spray nozzle tests.,132,1020,1140,ML14087A338.txt,U
The team verified that the licensee had established preventive maintenance tasks to replace the sprinkler heads prior to or during their fiftieth year of service.,132,1140,1302,ML14087A338.txt,U
"The team determined that the licensee had implemented this action consistent with the guidance of National Fire Protection Association (NFPA) 25-2008, ""Standard for the Inspection, Testing, and Maintenance of Water-Based Fire Protection Systems.""",132,1302,1548,ML14087A338.txt,U
"The team verified that Procedure OP-1104.032, ""Fire Protection Systems,"" Supplement 7, testing aligned with the requirements in Technical Requirements Manual, Sections 3.7.9.3 and 3.7.9.4.",132,1548,1736,ML14087A338.txt,U
Letter 1CAN011405 changed the commitment to perform deluge system flushing quarterly to annually.,132,1736,1833,ML14087A338.txt,U
"The team verified that the GALL Report, Section XI.M27, ""Fire Water System,"" endorsed NFPA 25-2008, which specified an annual test frequency.",132,1833,1974,ML14087A338.txt,U
The team identified no concerns with this commitment change.,132,1974,2034,ML14087A338.txt,U
"Based on the review of the actions implemented related to the Fire Suppression Sprinkler System Surveillance Program aging management program, the team concluded the licensee implemented actions to effectively manage the effects of aging during the period of extended operation.",132,2034,2312,ML14087A338.txt,U
The team concluded that the licensee met Commitment 17861 prior to the period of extended operation.,132,2312,2412,ML14087A338.txt,U
16.2.8.5 Fire Water Piping Thickness Evaluation Program (17862) The Fire Water Piping Thickness Evaluation Program aging management program managed the effects of aging caused by loss of material resulting from corrosion.,132,2412,2633,ML14087A338.txt,U
This program included cast iron or carbon steel fire water piping.,132,2633,2699,ML14087A338.txt,U
"The team reviewed implementing procedures, program documents, license renewal documents, safety analysis report, and safety evaluation report.",132,2699,2841,ML14087A338.txt,U
The team interviewed the program owner.,132,2841,2880,ML14087A338.txt,U
"The team verified that the licensee performed the following tests using work orders: annual firewater system functional and capacity test, semi-annual - 28 -",132,2880,3037,ML14087A338.txt,U
"flush of the firewater main loops, and the 3-year fire water system flow test.",134,0,79,ML14087A338.txt,U
The team verified that the licensee used appropriate methods and procedures when performing wall thickness evaluations.,134,79,198,ML14087A338.txt,U
"As recommended by Regulatory Issue Summary 2011-005, ""Information on Revision 2 to The Generic Aging Lessons Learned Report for License Renewal of Nuclear Power Plants,"" dated July 1, 2011, the licensee compared their aging management programs to the requirements in the GALL Report.",134,198,481,ML14087A338.txt,U
"As a result of the comparison, the licensee determined that they needed to revise their practices for monitoring the thickness of fire water piping.",134,481,629,ML14087A338.txt,U
"Historically, the licensee had used ultrasonic testing to determine the extent of thinning once they discovered a leak.",134,629,748,ML14087A338.txt,U
"However, as a result of this assessment, the licensee determined that they need to include periodic ultrasonic thickness evaluations or use internal inspections to monitor for thinning rather than reacting to leaks.",134,748,963,ML14087A338.txt,U
